13/02/2019 00:00:00	3,60	152	6.702,89
14/02/2019 00:00:00	7,11	141	91.621,13
15/02/2019 00:00:00	4,82	140	48.867,92
16/02/2019 00:00:00	6,26	162	61.412,04
17/02/2019 00:00:00	5,56	218	40.875,54
18/02/2019 00:00:00	3,09	336	708,64
19/02/2019 00:00:00	2,39	51	293,01
20/02/2019 00:00:00	4,84	174	24.595,83
21/02/2019 00:00:00	7,91	146	122.767,82
22/02/2019 00:00:00	7,31	143	100.530,67
23/02/2019 00:00:00	4,62	132	33.499,45
24/02/2019 00:00:00	3,78	102	27.573,48
25/02/2019 00:00:00	3,99	121	24.903,64
26/02/2019 00:00:00	5,98	136	47.928,70
27/02/2019 00:00:00	8,44	196	102.271,26
28/02/2019 00:00:00	4,60	257	16.063,42
01/03/2019 00:00:00	3,62	239	27.639,46
02/03/2019 00:00:00	7,51	219	90.546,92
03/03/2019 00:00:00	16,38	211	287.405,94
04/03/2019 00:00:00	10,39	236	181.696,57
05/03/2019 00:00:00	10,34	173	186.205,09
06/03/2019 00:00:00	13,55	242	240.333,25
07/03/2019 00:00:00	9,95	207	74.653,01
08/03/2019 00:00:00	5,60	233	27.337,36
09/03/2019 00:00:00	7,53	223	81.203,62
10/03/2019 00:00:00	6,35	282	86.289,52
11/03/2019 00:00:00	5,03	94	46.361,99
12/03/2019 00:00:00	8,90	261	134.627,99
13/03/2019 00:00:00	5,88	310	38.831,32
14/03/2019 00:00:00	3,85	299	7.971,22
15/03/2019 00:00:00	2,53	327	640,37
16/03/2019 00:00:00	7,09	212	118.996,82
17/03/2019 00:00:00	6,60	340	46.607,99
18/03/2019 00:00:00	4,64	24	19.954,53
19/03/2019 00:00:00	5,16	44	46.470,42
20/03/2019 00:00:00	7,46	72	161.616,02
21/03/2019 00:00:00	6,97	87	110.360,91
22/03/2019 00:00:00	4,26	178	12.351,56
23/03/2019 00:00:00	4,67	92	23.375,72
24/03/2019 00:00:00	6,75	82	90.386,17
25/03/2019 00:00:00	9,98	77	240.308,83
26/03/2019 00:00:00	10,29	71	220.421,61
27/03/2019 00:00:00	8,29	86	138.068,87
28/03/2019 00:00:00	9,14	87	203.406,66
29/03/2019 00:00:00	5,00	155	37.313,56
30/03/2019 00:00:00	3,90	208	5.839,67
31/03/2019 00:00:00	4,20	75	24.208,10
01/04/2019 00:00:00	6,68	65	100.373,08
02/04/2019 00:00:00	5,27	319	23.769,86
03/04/2019 00:00:00	8,03	308	82.176,13
04/04/2019 00:00:00	8,41	219	120.450,77
05/04/2019 00:00:00	8,43	207	107.640,52
06/04/2019 00:00:00	7,19	243	106.669,54
07/04/2019 00:00:00	6,28	181	78.540,74
08/04/2019 00:00:00	8,92	211	133.957,20
09/04/2019 00:00:00	8,89	245	173.883,96
10/04/2019 00:00:00	7,19	334	93.986,67
11/04/2019 00:00:00	2,32	76	3.767,18
12/04/2019 00:00:00	3,96	83	12.965,77
13/04/2019 00:00:00	5,03	181	19.488,33
14/04/2019 00:00:00	5,39	191	19.932,12
15/04/2019 00:00:00	7,46	218	99.573,89
16/04/2019 00:00:00	5,18	144	30.313,82
17/04/2019 00:00:00	5,89	151	61.182,85
18/04/2019 00:00:00	4,34	91	21.170,30
19/04/2019 00:00:00	6,33	55	83.162,74
20/04/2019 00:00:00	7,98	67	167.714,79
21/04/2019 00:00:00	6,59	52	114.603,95
22/04/2019 00:00:00	6,40	177	57.018,20
23/04/2019 00:00:00	7,35	208	82.406,26
24/04/2019 00:00:00	10,64	199	200.905,21
25/04/2019 00:00:00	12,10	239	284.710,97
26/04/2019 00:00:00	6,08	256	107.055,15
27/04/2019 00:00:00	4,05	254	8.126,55
28/04/2019 00:00:00	5,26	102	43.856,49
29/04/2019 00:00:00	3,88	320	11.831,68
30/04/2019 00:00:00	3,85	340	7.525,59
01/05/2019 00:00:00	5,34	17	32.945,62
02/05/2019 00:00:00	7,22	51	128.501,21
03/05/2019 00:00:00	4,95	53	42.143,77
04/05/2019 00:00:00	5,89	73	65.362,05
05/05/2019 00:00:00	7,01	101	90.991,87
06/05/2019 00:00:00	4,61	223	14.617,23
07/05/2019 00:00:00	11,28	203	189.047,03
08/05/2019 00:00:00	15,16	235	311.775,30
09/05/2019 00:00:00	9,61	207	156.751,47
10/05/2019 00:00:00	7,99	236	133.599,41
11/05/2019 00:00:00	4,11	4	31.793,66
12/05/2019 00:00:00	7,21	99	110.465,06
13/05/2019 00:00:00	6,09	100	73.334,85
14/05/2019 00:00:00	5,14	73	56.040,17
15/05/2019 00:00:00	3,57	252	14.809,17
16/05/2019 00:00:00	8,48	281	156.843,67
17/05/2019 00:00:00	9,68	298	149.611,03
18/05/2019 00:00:00	7,37	289	91.101,15
19/05/2019 00:00:00	4,01	331	7.336,40
20/05/2019 00:00:00	2,85	55	897,71
21/05/2019 00:00:00	3,15	70	466,78
22/05/2019 00:00:00	3,93	245	10.897,62
23/05/2019 00:00:00	4,77	281	28.588,73
24/05/2019 00:00:00	4,91	10	22.029,76
25/05/2019 00:00:00	4,23	32	14.753,79
26/05/2019 00:00:00	4,12	355	6.729,85
27/05/2019 00:00:00	4,41	356	10.671,36
28/05/2019 00:00:00	4,51	28	20.410,62
29/05/2019 00:00:00	5,62	83	52.274,10
30/05/2019 00:00:00	4,40	80	30.087,82
31/05/2019 00:00:00	5,08	113	36.419,91
01/06/2019 00:00:00	3,22	203	5.115,42
02/06/2019 00:00:00	4,85	243	24.453,13
03/06/2019 00:00:00	3,56	235	17.332,84
04/06/2019 00:00:00	6,59	256	103.544,76
05/06/2019 00:00:00	5,26	264	68.562,71
06/06/2019 00:00:00	11,50	183	207.948,71
07/06/2019 00:00:00	6,74	273	156.472,82
08/06/2019 00:00:00	3,26	63	2.156,66
09/06/2019 00:00:00	2,79	19	1.694,81
10/06/2019 00:00:00	3,88	315	8.299,42
11/06/2019 00:00:00	6,34	339	28.714,19
12/06/2019 00:00:00	4,36	319	9.375,96
13/06/2019 00:00:00	2,73	340	1.049,46
14/06/2019 00:00:00	3,38	263	18.129,76
15/06/2019 00:00:00	4,61	264	16.522,38
16/06/2019 00:00:00	3,24	23	4.987,95
17/06/2019 00:00:00	2,74	143	2.065,98
18/06/2019 00:00:00	7,35	175	93.827,41
19/06/2019 00:00:00	5,03	256	37.558,90
20/06/2019 00:00:00	3,80	34	16.746,79
21/06/2019 00:00:00	4,38	65	22.370,78
22/06/2019 00:00:00	5,11	163	28.999,68
23/06/2019 00:00:00	5,18	217	42.091,47
24/06/2019 00:00:00	2,74	217	573,55
25/06/2019 00:00:00	3,70	113	8.676,57
26/06/2019 00:00:00	4,73	125	35.611,57
27/06/2019 00:00:00	4,69	200	14.015,92
28/06/2019 00:00:00	3,22	51	2.044,48
29/06/2019 00:00:00	3,65	355	8.774,66
30/06/2019 00:00:00	3,34	27	4.299,00
01/07/2019 00:00:00	6,68	44	116.506,42
02/07/2019 00:00:00	7,04	58	136.249,16
03/07/2019 00:00:00	6,22	87	57.932,56
04/07/2019 00:00:00	5,15	77	38.727,43
05/07/2019 00:00:00	3,68	301	12.251,55
06/07/2019 00:00:00	2,23	129	0,00
07/07/2019 00:00:00	-	-	-
08/07/2019 00:00:00	-	-	-
09/07/2019 00:00:00	-	-	-
10/07/2019 00:00:00	2,10	2	146,01
11/07/2019 00:00:00	3,15	3	2.531,80
12/07/2019 00:00:00	4,70	84	29.748,26
13/07/2019 00:00:00	6,86	82	69.352,65
14/07/2019 00:00:00	3,49	73	5.873,42
15/07/2019 00:00:00	4,53	49	30.750,66
16/07/2019 00:00:00	6,53	38	89.444,57
